tag,country,state,building,building_group,category,levels
USA,United States,MISSISSIPPI,tobacco_plantation,plantations,plantation,2
USA,United States,MISSISSIPPI,government_administration,bureaucracy,development,1
USA,United States,MISSOURI,maize_farm,staple_crops,agriculture,2
USA,United States,MISSOURI,government_administration,bureaucracy,development,1
USA,United States,MISSOURI,lead_mine,mining,mine,1
USA,United States,MISSOURI,livestock_ranch,ranching,agriculture,1
USA,United States,MISSOURI,trade_center,trade,trade,1
USA,United States,NEW_HAMPSHIRE,government_administration,bureaucracy,development,1
USA,United States,NEW_HAMPSHIRE,livestock_ranch,ranching,agriculture,1
USA,United States,NEW_HAMPSHIRE,logging_camp,logging,forestry,1
USA,United States,NEW_JERSEY,paper_mill,light_industry,light_industry,3
USA,United States,NEW_JERSEY,logging_camp,logging,forestry,2
USA,United States,NEW_JERSEY,fishing_wharf,fishing,fishing,1
USA,United States,NEW_JERSEY,government_administration,bureaucracy,development,1
USA,United States,NEW_JERSEY,maize_farm,staple_crops,agriculture,1
USA,United States,NEW_JERSEY,shipyard,ship_construction,light_industry,1
USA,United States,NEW_JERSEY,trade_center,trade,trade,1
USA,United States,NEW_YORK,trade_center,trade,trade,10
USA,United States,NEW_YORK,government_administration,bureaucracy,development,5
USA,United States,NEW_YORK,textile_mill,light_industry,light_industry,5
USA,United States,NEW_YORK,tooling_workshop,light_industry,light_industry,5
USA,United States,NEW_YORK,iron_mine,mining,mine,4
USA,United States,NEW_YORK,port,private_infrastructure,development,3
USA,United States,NEW_YORK,university,technology,development,3
USA,United States,NEW_YORK,wheat_farm,staple_crops,agriculture,3
USA,United States,NEW_YORK,construction_sector,construction,development,2
USA,United States,NEW_YORK,fishing_wharf,fishing,fishing,2
USA,United States,NEW_YORK,furniture_manufactory,light_industry,light_industry,2
USA,United States,NEW_YORK,logging_camp,logging,forestry,2
USA,United States,NEW_YORK,paper_mill,light_industry,light_industry,2
USA,United States,NEW_YORK,artillery_foundry,military_industry,heavy_industry,1
USA,United States,NEW_YORK,naval_fortification,naval_fortification,development,1
USA,United States,NORTH_CAROLINA,cotton_plantation,plantations,plantation,10
USA,United States,NORTH_CAROLINA,maize_farm,staple_crops,agriculture,5
USA,United States,NORTH_CAROLINA,coal_mine,mining,mine,2
USA,United States,NORTH_CAROLINA,government_administration,bureaucracy,development,2
USA,United States,NORTH_CAROLINA,food_industry,light_industry,light_industry,1
USA,United States,NORTH_CAROLINA,logging_camp,logging,forestry,1
USA,United States,NORTH_CAROLINA,port,private_infrastructure,development,1
USA,United States,OHIO,maize_farm,staple_crops,agriculture,4
USA,United States,OHIO,coal_mine,mining,mine,3
USA,United States,OHIO,furniture_manufactory,light_industry,light_industry,2
USA,United States,OHIO,livestock_ranch,ranching,agriculture,2
USA,United States,OHIO,chemical_plant,heavy_industry,heavy_industry,1
USA,United States,OHIO,construction_sector,construction,development,1
USA,United States,OHIO,glassworks,light_industry,light_industry,1
USA,United States,OHIO,government_administration,bureaucracy,development,1
USA,United States,PENNSYLVANIA,livestock_ranch,ranching,agriculture,6
USA,United States,PENNSYLVANIA,logging_camp,logging,forestry,5
USA,United States,PENNSYLVANIA,coal_mine,mining,mine,4
USA,United States,PENNSYLVANIA,furniture_manufactory,light_industry,light_industry,4
USA,United States,PENNSYLVANIA,government_administration,bureaucracy,development,3
USA,United States,PENNSYLVANIA,maize_farm,staple_crops,agriculture,3
USA,United States,PENNSYLVANIA,construction_sector,construction,development,2
USA,United States,PENNSYLVANIA,iron_mine,mining,mine,2
USA,United States,PENNSYLVANIA,steel_mill,heavy_industry,heavy_industry,2
USA,United States,PENNSYLVANIA,textile_mill,light_industry,light_industry,2
USA,United States,PENNSYLVANIA,tooling_workshop,light_industry,light_industry,2
USA,United States,PENNSYLVANIA,explosives_factory,heavy_industry,heavy_industry,1
USA,United States,PENNSYLVANIA,glassworks,light_industry,light_industry,1
USA,United States,PENNSYLVANIA,motor_industry,heavy_industry,heavy_industry,1
USA,United States,PENNSYLVANIA,munition_plant,military_industry,heavy_industry,1
USA,United States,PENNSYLVANIA,trade_center,trade,trade,1
USA,United States,RHODE_ISLAND,fishing_wharf,fishing,fishing,1
USA,United States,RHODE_ISLAND,glassworks,light_industry,light_industry,1
USA,United States,RHODE_ISLAND,government_administration,bureaucracy,development,1
USA,United States,SOUTH_CAROLINA,cotton_plantation,plantations,plantation,10
USA,United States,SOUTH_CAROLINA,trade_center,trade,trade,6
USA,United States,SOUTH_CAROLINA,maize_farm,staple_crops,agriculture,5
USA,United States,SOUTH_CAROLINA,tobacco_plantation,plantations,plantation,5
USA,United States,SOUTH_CAROLINA,dye_plantation,plantations,plantation,2
USA,United States,SOUTH_CAROLINA,government_administration,bureaucracy,development,2
USA,United States,SOUTH_CAROLINA,naval_fortification,naval_fortification,development,1
USA,United States,SOUTH_CAROLINA,port,private_infrastructure,development,1
USA,United States,TENNESSEE,tobacco_plantation,plantations,plantation,20
USA,United States,TENNESSEE,maize_farm,staple_crops,agriculture,10
USA,United States,TENNESSEE,cotton_plantation,plantations,plantation,3
USA,United States,TENNESSEE,food_industry,light_industry,light_industry,2
USA,United States,TENNESSEE,government_administration,bureaucracy,development,1
USA,United States,TENNESSEE,livestock_ranch,ranching,agriculture,1
USA,United States,VERMONT,food_industry,light_industry,light_industry,2
USA,United States,VERMONT,livestock_ranch,ranching,agriculture,1
USA,United States,VERMONT,logging_camp,logging,forestry,1
USA,United States,VIRGINIA,cotton_plantation,plantations,plantation,7
USA,United States,VIRGINIA,maize_farm,staple_crops,agriculture,5
USA,United States,VIRGINIA,tobacco_plantation,plantations,plantation,4
USA,United States,VIRGINIA,arms_industry,military_industry,heavy_industry,3
USA,United States,VIRGINIA,port,private_infrastructure,development,3
USA,United States,VIRGINIA,government_administration,bureaucracy,development,2
USA,United States,VIRGINIA,iron_mine,mining,mine,2
USA,United States,VIRGINIA,livestock_ranch,ranching,agriculture,2
USA,United States,VIRGINIA,shipyard,ship_construction,light_industry,2
USA,United States,VIRGINIA,naval_fortification,naval_fortification,development,1
USA,United States,WEST_VIRGINIA,coal_mine,mining,mine,3
USA,United States,WEST_VIRGINIA,logging_camp,logging,forestry,1
