tag,country,state,rgo,kind,capacity,state_arable_land
RUS,Russia,KAMCHATKA,fishing_wharf,capped,15,4
RUS,Russia,KAMCHATKA,logging_camp,capped,13,4
RUS,Russia,KAMCHATKA,whaling_station,capped,8,4
RUS,Russia,KAMCHATKA,gold_field,discoverable,2,4
RUS,Russia,KAMCHATKA,livestock_ranch,farm,,4
RUS,Russia,KARS,fishing_wharf,capped,5,10
RUS,Russia,KARS,logging_camp,capped,9,10
RUS,Russia,KARS,livestock_ranch,farm,,10
RUS,Russia,KARS,wheat_farm,farm,,10
RUS,Russia,KARS,cotton_plantation,plantation,,10
RUS,Russia,KARS,tea_plantation,plantation,,10
RUS,Russia,KARS,tobacco_plantation,plantation,,10
RUS,Russia,KAUNAS,fishing_wharf,capped,2,56
RUS,Russia,KAUNAS,logging_camp,capped,8,56
RUS,Russia,KAUNAS,livestock_ranch,farm,,56
RUS,Russia,KAZAN,coal_mine,capped,30,85
RUS,Russia,KAZAN,oil_rig,discoverable,60,85
RUS,Russia,KAZAN,livestock_ranch,farm,,85
RUS,Russia,KHARKOV,coal_mine,capped,60,150
RUS,Russia,KHARKOV,iron_mine,capped,28,150
RUS,Russia,KHARKOV,logging_camp,capped,20,150
RUS,Russia,KHARKOV,oil_rig,discoverable,12,150
RUS,Russia,KIEV,coal_mine,capped,36,175
RUS,Russia,KIEV,iron_mine,capped,14,175
RUS,Russia,KIEV,logging_camp,capped,32,175
RUS,Russia,KOLA,fishing_wharf,capped,10,2
RUS,Russia,KOLA,iron_mine,capped,85,2
RUS,Russia,KOLA,logging_camp,capped,25,2
RUS,Russia,KOLA,sulfur_mine,capped,10,2
RUS,Russia,KOLA,livestock_ranch,farm,,2
RUS,Russia,KOLYMA,coal_mine,capped,8,4
RUS,Russia,KOLYMA,logging_camp,capped,10,4
RUS,Russia,KOLYMA,gold_field,discoverable,16,4
RUS,Russia,KOLYMA,livestock_ranch,farm,,4
RUS,Russia,KRASNOYARSK,coal_mine,capped,40,45
RUS,Russia,KRASNOYARSK,iron_mine,capped,15,45
RUS,Russia,KRASNOYARSK,logging_camp,capped,60,45
RUS,Russia,KRASNOYARSK,gold_field,discoverable,12,45
RUS,Russia,KRASNOYARSK,livestock_ranch,farm,,45
RUS,Russia,KRASNOYARSK,rye_farm,farm,,45
RUS,Russia,KUBAN,coal_mine,capped,10,105
RUS,Russia,KUBAN,fishing_wharf,capped,7,105
RUS,Russia,KUBAN,iron_mine,capped,10,105
RUS,Russia,KUBAN,lead_mine,capped,27,105
RUS,Russia,KUBAN,logging_camp,capped,35,105
RUS,Russia,KUBAN,oil_rig,discoverable,30,105
RUS,Russia,KUBAN,cotton_plantation,plantation,,105
RUS,Russia,KUBAN,tea_plantation,plantation,,105
RUS,Russia,KURSK,iron_mine,capped,93,115
RUS,Russia,KURSK,sulfur_mine,capped,12,115
RUS,Russia,KURSK,gold_field,discoverable,3,115
RUS,Russia,KURSK,livestock_ranch,farm,,115
RUS,Russia,LESSER_POLAND,coal_mine,capped,108,60
RUS,Russia,LESSER_POLAND,iron_mine,capped,32,60
RUS,Russia,LESSER_POLAND,logging_camp,capped,13,60
RUS,Russia,LESSER_POLAND,sulfur_mine,capped,32,60
RUS,Russia,LESSER_POLAND,rye_farm,farm,,60
RUS,Russia,MAZOVIA,coal_mine,capped,24,75
RUS,Russia,MAZOVIA,livestock_ranch,farm,,75
RUS,Russia,MINSK,coal_mine,capped,5,90
RUS,Russia,MINSK,iron_mine,capped,8,90
RUS,Russia,MINSK,livestock_ranch,farm,,90
RUS,Russia,MOGILEV,livestock_ranch,farm,,70
RUS,Russia,MOSCOW,coal_mine,capped,60,60
RUS,Russia,MOSCOW,livestock_ranch,farm,,60
RUS,Russia,MOSCOW,rye_farm,farm,,60
RUS,Russia,NENETSIA,coal_mine,capped,30,5
RUS,Russia,NENETSIA,fishing_wharf,capped,12,5
RUS,Russia,NENETSIA,logging_camp,capped,13,5
RUS,Russia,NENETSIA,oil_rig,discoverable,30,5
RUS,Russia,NENETSIA,livestock_ranch,farm,,5
RUS,Russia,NIZHNY_NOVGOROD,iron_mine,capped,25,80
RUS,Russia,NIZHNY_NOVGOROD,livestock_ranch,farm,,80
RUS,Russia,NIZHNY_NOVGOROD,rye_farm,farm,,80
RUS,Russia,NORTH_CAUCASUS,coal_mine,capped,16,25
RUS,Russia,NORTH_CAUCASUS,iron_mine,capped,12,25
RUS,Russia,NORTH_CAUCASUS,logging_camp,capped,25,25
RUS,Russia,NORTH_CAUCASUS,gold_field,discoverable,4,25
RUS,Russia,NORTH_CAUCASUS,oil_rig,discoverable,25,25
RUS,Russia,NORTH_CAUCASUS,livestock_ranch,farm,,25
RUS,Russia,NORTH_CAUCASUS,wheat_farm,farm,,25
RUS,Russia,NOVGOROD,coal_mine,capped,24,70
RUS,Russia,NOVGOROD,livestock_ranch,farm,,70
RUS,Russia,NOVGOROD,rye_farm,farm,,70
RUS,Russia,OB,coal_mine,capped,20,2
RUS,Russia,OB,logging_camp,capped,22,2
RUS,Russia,OB,oil_rig,discoverable,60,2
RUS,Russia,OB,livestock_ranch,farm,,2
RUS,Russia,OKHOTSK,coal_mine,capped,36,2
RUS,Russia,OKHOTSK,fishing_wharf,capped,10,2
RUS,Russia,OKHOTSK,logging_camp,capped,10,2
RUS,Russia,OKHOTSK,whaling_station,capped,5,2
RUS,Russia,OKHOTSK,gold_field,discoverable,8,2
RUS,Russia,OKHOTSK,livestock_ranch,farm,,2
RUS,Russia,ORYOL,coal_mine,capped,58,180
RUS,Russia,ORYOL,iron_mine,capped,16,180
RUS,Russia,ORYOL,livestock_ranch,farm,,180
RUS,Russia,PERM,coal_mine,capped,80,70
RUS,Russia,PERM,oil_rig,discoverable,60,70
RUS,Russia,PERM,livestock_ranch,farm,,70
RUS,Russia,PERM,rye_farm,farm,,70
RUS,Russia,PSKOV,livestock_ranch,farm,,52
RUS,Russia,RIGA,fishing_wharf,capped,10,38
RUS,Russia,RIGA,logging_camp,capped,11,38
RUS,Russia,RIGA,livestock_ranch,farm,,38
RUS,Russia,RIGA,rye_farm,farm,,38
RUS,Russia,ROSTOV,coal_mine,capped,108,125
RUS,Russia,ROSTOV,wheat_farm,farm,,125
RUS,Russia,ROSTOV,cotton_plantation,plantation,,125
RUS,Russia,RYAZAN,coal_mine,capped,21,65
RUS,Russia,RYAZAN,livestock_ranch,farm,,65
RUS,Russia,RYAZAN,rye_farm,farm,,65
RUS,Russia,SAMARA,coal_mine,capped,30,95
RUS,Russia,SAMARA,logging_camp,capped,9,95
RUS,Russia,SAMARA,sulfur_mine,capped,15,95
RUS,Russia,SAMARA,oil_rig,discoverable,90,95
RUS,Russia,SAMARA,livestock_ranch,farm,,95
RUS,Russia,SMOLENSK,coal_mine,capped,8,62
RUS,Russia,SMOLENSK,livestock_ranch,farm,,62
RUS,Russia,STAVROPOL,logging_camp,capped,14,100
RUS,Russia,STAVROPOL,oil_rig,discoverable,30,100
RUS,Russia,STAVROPOL,livestock_ranch,farm,,100
RUS,Russia,STAVROPOL,wheat_farm,farm,,100
RUS,Russia,STAVROPOL,cotton_plantation,plantation,,100
RUS,Russia,STAVROPOL,tea_plantation,plantation,,100
RUS,Russia,STAVROPOL,tobacco_plantation,plantation,,100
RUS,Russia,SURGUT,logging_camp,capped,32,4
RUS,Russia,SURGUT,oil_rig,discoverable,120,4
RUS,Russia,SURGUT,livestock_ranch,farm,,4
RUS,Russia,SURGUT,rye_farm,farm,,4
RUS,Russia,TAMBOV,livestock_ranch,farm,,155
RUS,Russia,TARTARIA,logging_camp,capped,16,90
RUS,Russia,TARTARIA,oil_rig,discoverable,15,90
RUS,Russia,TARTARIA,livestock_ranch,farm,,90
RUS,Russia,TAURIDA,coal_mine,capped,35,110
RUS,Russia,TAURIDA,iron_mine,capped,48,110
RUS,Russia,TAURIDA,logging_camp,capped,8,110
RUS,Russia,TAURIDA,vineyard,plantation,,110
RUS,Russia,TOBOLSK,coal_mine,capped,44,53
RUS,Russia,TOBOLSK,iron_mine,capped,10,53
RUS,Russia,TOBOLSK,logging_camp,capped,30,53
RUS,Russia,TOBOLSK,oil_rig,discoverable,60,53
RUS,Russia,TOBOLSK,livestock_ranch,farm,,53
RUS,Russia,TOBOLSK,rye_farm,farm,,53
RUS,Russia,TOMSK,coal_mine,capped,85,90
RUS,Russia,TOMSK,iron_mine,capped,27,90
RUS,Russia,TOMSK,logging_camp,capped,26,90
RUS,Russia,TOMSK,livestock_ranch,farm,,90
RUS,Russia,TOMSK,rye_farm,farm,,90
RUS,Russia,TRANS_BAIKAL,coal_mine,capped,80,36
RUS,Russia,TRANS_BAIKAL,lead_mine,capped,28,36
RUS,Russia,TRANS_BAIKAL,logging_camp,capped,24,36
RUS,Russia,TRANS_BAIKAL,sulfur_mine,capped,44,36
RUS,Russia,TRANS_BAIKAL,oil_rig,discoverable,10,36
RUS,Russia,TRANS_BAIKAL,livestock_ranch,farm,,36
RUS,Russia,TRANS_BAIKAL,rye_farm,farm,,36
RUS,Russia,TVER,coal_mine,capped,8,68
RUS,Russia,TVER,livestock_ranch,farm,,68
RUS,Russia,TVER,rye_farm,farm,,68
RUS,Russia,UFA,coal_mine,capped,10,75
RUS,Russia,UFA,lead_mine,capped,16,75
RUS,Russia,UFA,logging_camp,capped,25,75
RUS,Russia,UFA,oil_rig,discoverable,35,75
RUS,Russia,UFA,livestock_ranch,farm,,75
RUS,Russia,UFA,rye_farm,farm,,75
RUS,Russia,UPPER_YENISEYSK,coal_mine,capped,15,10
RUS,Russia,UPPER_YENISEYSK,iron_mine,capped,10,10
RUS,Russia,UPPER_YENISEYSK,logging_camp,capped,48,10
RUS,Russia,UPPER_YENISEYSK,livestock_ranch,farm,,10
RUS,Russia,URAL,coal_mine,capped,84,60
RUS,Russia,URAL,gold_mine,capped,2,60
RUS,Russia,URAL,lead_mine,capped,81,60
RUS,Russia,URAL,gold_field,discoverable,6,60
RUS,Russia,URAL,livestock_ranch,farm,,60
RUS,Russia,URAL,rye_farm,farm,,60
RUS,Russia,URALSK,logging_camp,capped,7,35
RUS,Russia,URALSK,oil_rig,discoverable,60,35
RUS,Russia,URALSK,livestock_ranch,farm,,35
RUS,Russia,VILNIUS,logging_camp,capped,7,31
RUS,Russia,VILNIUS,livestock_ranch,farm,,31
RUS,Russia,VITEBSK,livestock_ranch,farm,,55
RUS,Russia,VOLHYNIA,coal_mine,capped,42,40
RUS,Russia,VOLHYNIA,livestock_ranch,farm,,40
RUS,Russia,VYATKA,coal_mine,capped,15,115
RUS,Russia,VYATKA,sulfur_mine,capped,10,115
RUS,Russia,VYATKA,oil_rig,discoverable,25,115
RUS,Russia,VYATKA,livestock_ranch,farm,,115
RUS,Russia,VYATKA,rye_farm,farm,,115
RUS,Russia,YAKUTSK,coal_mine,capped,36,14
RUS,Russia,YAKUTSK,lead_mine,capped,16,14
RUS,Russia,YAKUTSK,logging_camp,capped,23,14
RUS,Russia,YAKUTSK,gold_field,discoverable,8,14
RUS,Russia,YAKUTSK,oil_rig,discoverable,5,14
RUS,Russia,YAKUTSK,livestock_ranch,farm,,14
RUS,Russia,YAROSLAVL,iron_mine,capped,6,185
RUS,Russia,YAROSLAVL,livestock_ranch,farm,,185
RUS,Russia,YAROSLAVL,rye_farm,farm,,185
SAR,Sardinia-Piedmont,PIEDMONT,coal_mine,capped,28,90
SAR,Sardinia-Piedmont,PIEDMONT,iron_mine,capped,45,90
SAR,Sardinia-Piedmont,PIEDMONT,lead_mine,capped,45,90
SAR,Sardinia-Piedmont,PIEDMONT,logging_camp,capped,8,90
SAR,Sardinia-Piedmont,PIEDMONT,cotton_plantation,plantation,,90
SAR,Sardinia-Piedmont,PROVENCE,logging_camp,capped,7,60
SAR,Sardinia-Piedmont,PROVENCE,livestock_ranch,farm,,60
SAR,Sardinia-Piedmont,PROVENCE,cotton_plantation,plantation,,60
SAR,Sardinia-Piedmont,PROVENCE,silk_plantation,plantation,,60
SAR,Sardinia-Piedmont,PROVENCE,vineyard,plantation,,60
SAR,Sardinia-Piedmont,SARDINIA,coal_mine,capped,20,15
SAR,Sardinia-Piedmont,SARDINIA,lead_mine,capped,21,15
SAR,Sardinia-Piedmont,SARDINIA,sulfur_mine,capped,20,15
SAR,Sardinia-Piedmont,SARDINIA,livestock_ranch,farm,,15
SAR,Sardinia-Piedmont,SARDINIA,wheat_farm,farm,,15
SAR,Sardinia-Piedmont,SARDINIA,cotton_plantation,plantation,,15
SAR,Sardinia-Piedmont,SAVOY,iron_mine,capped,24,20
SAR,Sardinia-Piedmont,SAVOY,lead_mine,capped,24,20
SAR,Sardinia-Piedmont,SAVOY,cotton_plantation,plantation,,20
SAR,Sardinia-Piedmont,SAVOY,vineyard,plantation,,20
SHW,Shewa,OROMIA,oil_rig,discoverable,10,130
SHW,Shewa,OROMIA,rubber_plantation,discoverable,28,130
SHW,Shewa,OROMIA,livestock_ranch,farm,,130
SHW,Shewa,OROMIA,cotton_plantation,plantation,,130
SHW,Shewa,OROMIA,dye_plantation,plantation,,130
SHW,Shewa,OROMIA,sugar_plantation,plantation,,130
SHW,Shewa,OROMIA,tea_plantation,plantation,,130
SHW,Shewa,OROMIA,vineyard,plantation,,130
SIA,Siam,BANGKOK,logging_camp,capped,17,50
SIA,Siam,BANGKOK,rubber_plantation,discoverable,16,50
SIA,Siam,BANGKOK,livestock_ranch,farm,,50
SIA,Siam,BANGKOK,banana_plantation,plantation,,50
SIA,Siam,BANGKOK,cotton_plantation,plantation,,50
SIA,Siam,BANGKOK,opium_plantation,plantation,,50
SIA,Siam,BANGKOK,silk_plantation,plantation,,50
SIA,Siam,BANGKOK,sugar_plantation,plantation,,50
SIA,Siam,CAMBODIA,fishing_wharf,capped,5,35
SIA,Siam,CAMBODIA,iron_mine,capped,30,35
SIA,Siam,CAMBODIA,logging_camp,capped,20,35
SIA,Siam,CAMBODIA,rubber_plantation,discoverable,12,35
SIA,Siam,CAMBODIA,livestock_ranch,farm,,35
SIA,Siam,CAMBODIA,rice_farm,farm,,35
SIA,Siam,CAMBODIA,banana_plantation,plantation,,35
SIA,Siam,CAMBODIA,cotton_plantation,plantation,,35
SIA,Siam,CAMBODIA,silk_plantation,plantation,,35
SIA,Siam,CAMBODIA,sugar_plantation,plantation,,35
SIA,Siam,CAMBODIA,tobacco_plantation,plantation,,35
SIA,Siam,LAOS,coal_mine,capped,32,40
SIA,Siam,LAOS,iron_mine,capped,36,40
SIA,Siam,LAOS,logging_camp,capped,23,40
SIA,Siam,LAOS,livestock_ranch,farm,,40
SIA,Siam,LAOS,rice_farm,farm,,40
SIA,Siam,LAOS,banana_plantation,plantation,,40
SIA,Siam,LAOS,coffee_plantation,plantation,,40
SIA,Siam,LAOS,cotton_plantation,plantation,,40
SIA,Siam,LAOS,dye_plantation,plantation,,40
SIA,Siam,LAOS,silk_plantation,plantation,,40
SIA,Siam,LAOS,sugar_plantation,plantation,,40
SIA,Siam,LAOS,tea_plantation,plantation,,40
SIA,Siam,LAOS,tobacco_plantation,plantation,,40
SIA,Siam,MALAYA,coal_mine,capped,32,35
SIA,Siam,MALAYA,fishing_wharf,capped,10,35
SIA,Siam,MALAYA,lead_mine,capped,24,35
SIA,Siam,MALAYA,logging_camp,capped,17,35
SIA,Siam,MALAYA,rubber_plantation,discoverable,40,35
SIA,Siam,MALAYA,livestock_ranch,farm,,35
SIA,Siam,MALAYA,rice_farm,farm,,35
SIA,Siam,MALAYA,coffee_plantation,plantation,,35
SIA,Siam,MALAYA,sugar_plantation,plantation,,35
SIA,Siam,MALAYA,tea_plantation,plantation,,35
SIA,Siam,NAKHON_RATCHASIMA,fishing_wharf,capped,6,40
SIA,Siam,NAKHON_RATCHASIMA,logging_camp,capped,25,40
SIA,Siam,NAKHON_RATCHASIMA,rubber_plantation,discoverable,2,40
SIA,Siam,NAKHON_RATCHASIMA,banana_plantation,plantation,,40
SIA,Siam,NAKHON_RATCHASIMA,cotton_plantation,plantation,,40
SIA,Siam,NAKHON_RATCHASIMA,opium_plantation,plantation,,40
SIA,Siam,NAKHON_RATCHASIMA,silk_plantation,plantation,,40
SIA,Siam,NAKHON_RATCHASIMA,sugar_plantation,plantation,,40
SIA,Siam,NAKHON_RATCHASIMA,tea_plantation,plantation,,40
SIA,Siam,TENASSERIM,fishing_wharf,capped,12,20
SIA,Siam,TENASSERIM,iron_mine,capped,5,20
SIA,Siam,TENASSERIM,logging_camp,capped,17,20
SIA,Siam,TENASSERIM,rubber_plantation,discoverable,16,20
SIA,Siam,TENASSERIM,livestock_ranch,farm,,20
SIA,Siam,TENASSERIM,rice_farm,farm,,20
SIA,Siam,TENASSERIM,banana_plantation,plantation,,20
SIA,Siam,TENASSERIM,cotton_plantation,plantation,,20
SIA,Siam,TENASSERIM,dye_plantation,plantation,,20
SIA,Siam,TENASSERIM,opium_plantation,plantation,,20
SIA,Siam,TENASSERIM,sugar_plantation,plantation,,20
SIA,Siam,TENASSERIM,tea_plantation,plantation,,20
SIA,Siam,TENASSERIM,tobacco_plantation,plantation,,20
SOK,Sokoto,EAST_HAUSALAND,coal_mine,capped,72,140
SOK,Sokoto,EAST_HAUSALAND,logging_camp,capped,18,140
SOK,Sokoto,EAST_HAUSALAND,oil_rig,discoverable,5,140
SOK,Sokoto,EAST_HAUSALAND,banana_plantation,plantation,,140
SOK,Sokoto,EAST_HAUSALAND,coffee_plantation,plantation,,140
SOK,Sokoto,EAST_HAUSALAND,dye_plantation,plantation,,140
SOK,Sokoto,EAST_HAUSALAND,sugar_plantation,plantation,,140
SOK,Sokoto,HAUSALAND,logging_camp,capped,23,110
SOK,Sokoto,HAUSALAND,oil_rig,discoverable,10,110
SOK,Sokoto,HAUSALAND,rubber_plantation,discoverable,20,110
SOK,Sokoto,HAUSALAND,banana_plantation,plantation,,110
SOK,Sokoto,HAUSALAND,coffee_plantation,plantation,,110
SOK,Sokoto,HAUSALAND,cotton_plantation,plantation,,110
SOK,Sokoto,HAUSALAND,dye_plantation,plantation,,110
SOK,Sokoto,HAUSALAND,sugar_plantation,plantation,,110
SOK,Sokoto,NIGERIA,iron_mine,capped,45,60
SOK,Sokoto,NIGERIA,lead_mine,capped,45,60
SOK,Sokoto,NIGERIA,logging_camp,capped,20,60
SOK,Sokoto,NIGERIA,rubber_plantation,discoverable,24,60
SOK,Sokoto,NIGERIA,livestock_ranch,farm,,60
SOK,Sokoto,NIGERIA,banana_plantation,plantation,,60
SOK,Sokoto,NIGERIA,cotton_plantation,plantation,,60
SOK,Sokoto,NIGERIA,dye_plantation,plantation,,60
SOK,Sokoto,NIGERIA,sugar_plantation,plantation,,60
SOK,Sokoto,NIGERIA,tobacco_plantation,plantation,,60
SOK,Sokoto,NORTH_CAMEROON,logging_camp,capped,18,70
SOK,Sokoto,NORTH_CAMEROON,livestock_ranch,farm,,70
SOK,Sokoto,NORTH_CAMEROON,banana_plantation,plantation,,70
SOK,Sokoto,NORTH_CAMEROON,coffee_plantation,plantation,,70
SOK,Sokoto,NORTH_CAMEROON,cotton_plantation,plantation,,70
SOK,Sokoto,NORTH_CAMEROON,dye_plantation,plantation,,70
SOK,Sokoto,NORTH_CAMEROON,sugar_plantation,plantation,,70
SOK,Sokoto,NORTH_CAMEROON,tea_plantation,plantation,,70
SOK,Sokoto,OUTER_HAUSALAND,coal_mine,capped,48,60
SOK,Sokoto,OUTER_HAUSALAND,logging_camp,capped,4,60
SOK,Sokoto,OUTER_HAUSALAND,oil_rig,discoverable,5,60
SOK,Sokoto,OUTER_HAUSALAND,millet_farm,farm,,60
SAF,South Africa,CAPE_COLONY,logging_camp,capped,8,50
SAF,South Africa,CAPE_COLONY,whaling_station,capped,4,50
SAF,South Africa,CAPE_COLONY,livestock_ranch,farm,,50
SAF,South Africa,CAPE_COLONY,cotton_plantation,plantation,,50
SAF,South Africa,CAPE_COLONY,tea_plantation,plantation,,50
SAF,South Africa,EASTERN_CAPE,coal_mine,capped,56,60
SAF,South Africa,EASTERN_CAPE,fishing_wharf,capped,8,60
SAF,South Africa,EASTERN_CAPE,logging_camp,capped,9,60
SAF,South Africa,EASTERN_CAPE,banana_plantation,plantation,,60
SAF,South Africa,EASTERN_CAPE,cotton_plantation,plantation,,60
SAF,South Africa,EASTERN_CAPE,tea_plantation,plantation,,60
SAF,South Africa,EASTERN_CAPE,vineyard,plantation,,60
SAF,South Africa,NORTHERN_CAPE,iron_mine,capped,33,40
SAF,South Africa,NORTHERN_CAPE,logging_camp,capped,2,40
SAF,South Africa,NORTHERN_CAPE,gold_field,discoverable,9,40
SAF,South Africa,NORTHERN_CAPE,wheat_farm,farm,,40
SAF,South Africa,NORTHERN_CAPE,cotton_plantation,plantation,,40
SAF,South Africa,NORTHERN_CAPE,tea_plantation,plantation,,40
SPA,Spain,AL_RIF,coal_mine,capped,6,50
SPA,Spain,AL_RIF,fishing_wharf,capped,7,50
SPA,Spain,AL_RIF,logging_camp,capped,6,50
SPA,Spain,AL_RIF,livestock_ranch,farm,,50
SPA,Spain,AL_RIF,banana_plantation,plantation,,50
SPA,Spain,AL_RIF,cotton_plantation,plantation,,50
SPA,Spain,AL_RIF,sugar_plantation,plantation,,50
SPA,Spain,AL_RIF,vineyard,plantation,,50
SPA,Spain,ARAGON,coal_mine,capped,18,34
SPA,Spain,ARAGON,iron_mine,capped,5,34
SPA,Spain,ASTURIAS,iron_mine,capped,5,21
SPA,Spain,ASTURIAS,maize_farm,farm,,21
SPA,Spain,BALEARIC_ISLANDS,logging_camp,capped,2,11
SPA,Spain,BALEARIC_ISLANDS,livestock_ranch,farm,,11
SPA,Spain,BALEARIC_ISLANDS,cotton_plantation,plantation,,11
SPA,Spain,BALEARIC_ISLANDS,tobacco_plantation,plantation,,11
SPA,Spain,BALEARIC_ISLANDS,vineyard,plantation,,11
SPA,Spain,CANARY_ISLANDS,logging_camp,capped,2,7
SPA,Spain,CANARY_ISLANDS,wheat_farm,farm,,7
SPA,Spain,CANARY_ISLANDS,coffee_plantation,plantation,,7
SPA,Spain,CANARY_ISLANDS,cotton_plantation,plantation,,7
SPA,Spain,CANARY_ISLANDS,sugar_plantation,plantation,,7
SPA,Spain,CANARY_ISLANDS,tobacco_plantation,plantation,,7
SPA,Spain,CANARY_ISLANDS,vineyard,plantation,,7
SPA,Spain,CATALONIA,coal_mine,capped,14,56
SPA,Spain,CATALONIA,iron_mine,capped,5,56
SPA,Spain,CATALONIA,lead_mine,capped,6,56
SPA,Spain,CATALONIA,cotton_plantation,plantation,,56
SPA,Spain,CATALONIA,silk_plantation,plantation,,56
SPA,Spain,CATALONIA,tobacco_plantation,plantation,,56
SPA,Spain,EXTREMADURA,iron_mine,capped,2,34
SPA,Spain,EXTREMADURA,logging_camp,capped,13,34
SPA,Spain,EXTREMADURA,sulfur_mine,capped,4,34
SPA,Spain,GALICIA,gold_mine,capped,2,51
SPA,Spain,GALICIA,iron_mine,capped,4,51
SPA,Spain,GALICIA,whaling_station,capped,1,51
SPA,Spain,LEON,coal_mine,capped,12,41
SPA,Spain,LEON,iron_mine,capped,10,41
SPA,Spain,LOWER_ANDALUSIA,fishing_wharf,capped,9,67
SPA,Spain,LOWER_ANDALUSIA,iron_mine,capped,4,67
SPA,Spain,LOWER_ANDALUSIA,sulfur_mine,capped,44,67
SPA,Spain,LOWER_ANDALUSIA,cotton_plantation,plantation,,67
SPA,Spain,LOWER_ANDALUSIA,silk_plantation,plantation,,67
SPA,Spain,LOWER_ANDALUSIA,sugar_plantation,plantation,,67
SPA,Spain,LOWER_ANDALUSIA,tobacco_plantation,plantation,,67
SPA,Spain,MURCIA,gold_mine,capped,2,24
SPA,Spain,MURCIA,iron_mine,capped,7,24
SPA,Spain,MURCIA,logging_camp,capped,3,24
SPA,Spain,NEW_CASTILE,coal_mine,capped,7,51
SPA,Spain,NEW_CASTILE,iron_mine,capped,3,51
SPA,Spain,NEW_CASTILE,logging_camp,capped,4,51
SPA,Spain,NEW_CASTILE,sulfur_mine,capped,6,51
SPA,Spain,NEW_CASTILE,cotton_plantation,plantation,,51
SPA,Spain,NEW_CASTILE,sugar_plantation,plantation,,51
SPA,Spain,OLD_CASTILE,coal_mine,capped,8,69
SPA,Spain,OLD_CASTILE,fishing_wharf,capped,3,69
SPA,Spain,OLD_CASTILE,iron_mine,capped,5,69
SPA,Spain,OLD_CASTILE,sulfur_mine,capped,2,69
SPA,Spain,OLD_CASTILE,cotton_plantation,plantation,,69
SPA,Spain,OLD_CASTILE,tobacco_plantation,plantation,,69
SPA,Spain,UPPER_ANDALUSIA,fishing_wharf,capped,8,53
SPA,Spain,UPPER_ANDALUSIA,iron_mine,capped,7,53
SPA,Spain,UPPER_ANDALUSIA,logging_camp,capped,4,53
SPA,Spain,UPPER_ANDALUSIA,cotton_plantation,plantation,,53
SPA,Spain,UPPER_ANDALUSIA,silk_plantation,plantation,,53
SPA,Spain,UPPER_ANDALUSIA,tobacco_plantation,plantation,,53
SPA,Spain,VALENCIA,coal_mine,capped,12,56
SPA,Spain,VALENCIA,iron_mine,capped,8,56
SPA,Spain,VALENCIA,lead_mine,capped,5,56
SPA,Spain,VALENCIA,cotton_plantation,plantation,,56
SPA,Spain,VALENCIA,tobacco_plantation,plantation,,56
SWE,Sweden,GOTLAND,fishing_wharf,capped,3,3
SWE,Sweden,GOTLAND,logging_camp,capped,2,3
SWE,Sweden,GOTLAND,livestock_ranch,farm,,3
SWE,Sweden,GOTLAND,rye_farm,farm,,3
SWE,Sweden,NORRLAND,iron_mine,capped,100,22
SWE,Sweden,NORRLAND,livestock_ranch,farm,,22
SWE,Sweden,SCANIA,coal_mine,capped,8,20
SWE,Sweden,SCANIA,logging_camp,capped,10,20
SWE,Sweden,SVEALAND,lead_mine,capped,18,30
SWE,Sweden,SVEALAND,livestock_ranch,farm,,30
SIC,Two Sicilies,ABRUZZO,fishing_wharf,capped,7,25
SIC,Two Sicilies,ABRUZZO,cotton_plantation,plantation,,25
SIC,Two Sicilies,ABRUZZO,sugar_plantation,plantation,,25
SIC,Two Sicilies,APULIA,logging_camp,capped,4,60
SIC,Two Sicilies,APULIA,cotton_plantation,plantation,,60
SIC,Two Sicilies,APULIA,sugar_plantation,plantation,,60
SIC,Two Sicilies,CALABRIA,coal_mine,capped,16,30
SIC,Two Sicilies,CALABRIA,logging_camp,capped,7,30
SIC,Two Sicilies,CALABRIA,cotton_plantation,plantation,,30
SIC,Two Sicilies,CAMPANIA,fishing_wharf,capped,10,90
SIC,Two Sicilies,CAMPANIA,cotton_plantation,plantation,,90
SIC,Two Sicilies,CAMPANIA,sugar_plantation,plantation,,90
SIC,Two Sicilies,SICILY,logging_camp,capped,6,60
SIC,Two Sicilies,SICILY,livestock_ranch,farm,,60
SIC,Two Sicilies,SICILY,cotton_plantation,plantation,,60
SIC,Two Sicilies,SICILY,silk_plantation,plantation,,60
SIC,Two Sicilies,SICILY,sugar_plantation,plantation,,60
USA,United States,ALABAMA,coal_mine,capped,28,170
USA,United States,ALABAMA,fishing_wharf,capped,3,170
USA,United States,ALABAMA,iron_mine,capped,30,170
USA,United States,ALABAMA,lead_mine,capped,24,170
USA,United States,ALABAMA,logging_camp,capped,17,170
USA,United States,ALABAMA,oil_rig,discoverable,20,170
USA,United States,ALABAMA,livestock_ranch,farm,,170
USA,United States,ALABAMA,sugar_plantation,plantation,,170
USA,United States,ARKANSAS,lead_mine,capped,45,180
USA,United States,ARKANSAS,logging_camp,capped,11,180
USA,United States,ARKANSAS,oil_rig,discoverable,20,180
USA,United States,ARKANSAS,rice_farm,farm,,180
USA,United States,ARKANSAS,tobacco_plantation,plantation,,180
USA,United States,COLORADO,coal_mine,capped,40,160
USA,United States,COLORADO,logging_camp,capped,9,160
USA,United States,COLORADO,gold_field,discoverable,8,160
